"Philosopher","Influenced"
"http://dbpedia.org/resource/Muhammad_Rida_al-Muzaffar","http://dbpedia.org/resource/Muhammad_Hossein_Gharavi"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Albertus_Magnus"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Avempace"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Averroes"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Avicenna"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Yahya_ibn_Adi"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Abu_Sulayman_Sijistani"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Abu_al-Hassan_al-Amiri"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Abū_Hayyān_al-Tawhīdī"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Mulla_Sadra"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Shahab_al-Din_Yahya_ibn_Habash_Suhrawardi"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Maimonides"
"http://dbpedia.org/resource/Al-Jahiz","http://dbpedia.org/resource/Ibn_Mada'"
"http://dbpedia.org/resource/Al-Jahiz","http://dbpedia.org/resource/Ibn_Tufail"
"http://dbpedia.org/resource/Al-Jahiz","http://dbpedia.org/resource/Miskawayh"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Abu_Ma'shar"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Abu_Zayd_al-Balkhi"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Roger_Bacon"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Robert_Grosseteste"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Ahmad_ibn_al-Tayyib_al-Sarakhsi"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Ibn_al-Haytham"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Isaac_Israeli_ben_Solomon"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Miskawayh"
"http://dbpedia.org/resource/Alain_Badiou","http://dbpedia.org/resource/Slavoj_Žižek"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Aleksandr_Dugin"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Dragoslav_Bokan"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Martin_A._Lee"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Patrice_de_Plunkett"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Guillaume_Faye"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Pat_Buchanan"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Marco_Tarchi"
"http://dbpedia.org/resource/Alan_Code","http://dbpedia.org/resource/Chris_Bobonich"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Postliberal_theology"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Edward_Feser"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Radical_orthodoxy"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Stanley_Hauerwas"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Christian_Smith_(sociologist)"
"http://dbpedia.org/resource/Alberto_Edwards","http://dbpedia.org/resource/Francisco_Antonio_Encina"
"http://dbpedia.org/resource/Alberto_Edwards","http://dbpedia.org/resource/Gonzalo_Vial_Correa"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Francisco_Romero_(philosopher)"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Pedro_Henríquez_Ureña"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Juan_José_Arévalo"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Risieri_Frondizi"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Luis_Aznar"
"http://dbpedia.org/resource/Alejandro_Korn","http://dbpedia.org/resource/Ángel_Vasallo"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/resource/Eduard_Limonov"
"http://dbpedia.org/resource/Aleksandr_Dugin","http://dbpedia.org/resource/Richard_B._Spencer"
"http://dbpedia.org/resource/Alenka_Zupančič","http://dbpedia.org/resource/Slavoj_Žižek"
"http://dbpedia.org/resource/Alenka_Zupančič","http://dbpedia.org/resource/Mladen_Dolar"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","http://dbpedia.org/resource/Georg_Friedrich_Meier"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","http://dbpedia.org/resource/Johann_Joachim_Winckelmann"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","http://dbpedia.org/resource/Johann_Georg_Sulzer"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Emma_Goldman"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Frankfurt_School"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Leon_Trotsky"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Joseph_Stalin"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Che_Guevara"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Fidel_Castro"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Mao_Zedong"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Mikhail_Bakunin"
"http://dbpedia.org/resource/Alexander_Herzen","http://dbpedia.org/resource/Peter_Kropotkin"
"http://dbpedia.org/resource/Alexander_Pruss","http://dbpedia.org/resource/Robert_C._Koons"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Allan_Bloom"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Georges_Bataille"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Raymond_Queneau"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Stanley_Rosen"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/André_Breton"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Francis_Fukuyama"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Frantz_Fanon"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Jacques_Lacan"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Giorgio_Agamben"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Alexandre_Kojève","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Alexandre_Kojève"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Abdel_Rahman_Badawi"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Nader_El-Bizri"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Alexandre_Koyré","http://dbpedia.org/resource/Paul_Feyerabend"
"http://dbpedia.org/resource/Alexandre_Matheron","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Ernst_Mally"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/William_J._Rapaport"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Edward_N._Zalta"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/George_Stout"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Dale_Jacquette"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Panayot_Butchvarov"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Roderick_Chisholm"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Héctor-Neri_Castañeda"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Richard_Sylvan"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Graham_Priest"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Richard_Hönigswald"
"http://dbpedia.org/resource/Alexius_Meinong","http://dbpedia.org/resource/Terence_Parsons"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Eric_Voegelin"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Ervin_László"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/B._F._Skinner"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/F._S._C._Northrop"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/John_Lighton_Synge"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Susanne_Langer"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Wilfred_Eade_Agar"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/C._D._Broad"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/C._H._Waddington"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/David_Bohm"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Wolfgang_Smith"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Jules_Vuillemin"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/James_Luther_Adams"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Sewall_Wright"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Ilya_Prigogine"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Ken_Wilber"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Michel_Weber"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Milič_Čapek"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Talcott_Parsons"
"http://dbpedia.org/resource/Ali_Ramitani","http://dbpedia.org/resource/Mohammad_Baba_As-Samasi"
"http://dbpedia.org/resource/Ali_ibn_Sahl_Rabban_al-Tabari","http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi"
"http://dbpedia.org/resource/Alice_Crary","http://dbpedia.org/resource/Amia_Srinivasan"
"http://dbpedia.org/resource/Auberon_Herbert","http://dbpedia.org/resource/Benjamin_Tucker"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Józef_Kremer"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Zygmunt_Krasiński"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Cyprian_Norwid"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Józef_Kallenbach"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Bronisław_Trentowski"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/August_Cieszkowski","http://dbpedia.org/resource/Moses_Hess"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Leonard_Bloomfield"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Nikolai_Trubetzkoy"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Jan_Baudouin_de_Courtenay"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Ferdinand_de_Saussure"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Adolf_Noreen"
"http://dbpedia.org/resource/August_Leskien","http://dbpedia.org/resource/Karl_Verner"
"http://dbpedia.org/resource/August_Schleicher","http://dbpedia.org/resource/August_Leskien"
"http://dbpedia.org/resource/August_Schleicher","http://dbpedia.org/resource/Johannes_Schmidt_(linguist)"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Émile_Durkheim"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Eugen_Dühring"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Pierre_Laffitte"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Edward_Spencer_Beesly"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Harriet_Martineau"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/George_Henry_Lewes"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Herbert_Spencer"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Charles_Maurras"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Frederic_Harrison"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Auguste_Comte","http://dbpedia.org/resource/Émile_Littré"
"http://dbpedia.org/resource/Augustyn_Wróblewski","http://dbpedia.org/resource/Edward_Abramowski"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Boetius_of_Dacia"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Gaetano_da_Thiene_(philosopher)"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Marsilius_of_Padua"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Marcantonio_Zimara"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Pietro_Pomponazzi"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Siger_of_Brabant"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/John_of_Jandun"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Maimonides"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Nur_ad-Din_al-Bitruji"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Agostino_Nifo"
"http://dbpedia.org/resource/Averroes","http://dbpedia.org/resource/Samuel_ibn_Tibbon"
"http://dbpedia.org/resource/Axel_Honneth","http://dbpedia.org/resource/Nancy_Fraser"
"http://dbpedia.org/resource/Axel_Honneth","http://dbpedia.org/resource/Rainer_Forst"
"http://dbpedia.org/resource/Axel_Honneth","http://dbpedia.org/resource/Rahel_Jaeggi"
"http://dbpedia.org/resource/Axel_Honneth","http://dbpedia.org/resource/Thomas_A._McCarthy"
"http://dbpedia.org/resource/Dominique_Janicaud","http://dbpedia.org/resource/Simon_Critchley"
"http://dbpedia.org/resource/Don_Ihde","http://dbpedia.org/resource/Lucas_Introna"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Tyler_Burge"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Colin_McGinn"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Jeff_Malpas"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Kirk_Ludwig"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Robert_Brandom"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Ernest_Lepore"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Mark_Bevir"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher)","http://dbpedia.org/resource/Gary_Peller"
"http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher)","http://dbpedia.org/resource/Louis_Michael_Seidman"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Al-Kindi"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Pseudo-Dionysius_the_Areopagite"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Ammonius_Hermiae"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Nicholas_of_Cusa"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Damascius"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Proclus","http://dbpedia.org/resource/Marinus_of_Neapolis"
