"Philosopher","Influenced_By","Influenced"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Acts_of_Union_1707","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Nicolas_Malebranche","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Cicero","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Polybius","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/Jean_Bodin","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Montesquieu","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Feliks_Koneczny"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Susan_Stebbing"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Herbert_Feigl"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Albert_Blumberg"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Wilhelm_Wundt","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ernst_Mach","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Ludwig_Wittgenstein","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Arthur_Schopenhauer","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Alois_Riehl","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Moritz_Schlick","http://dbpedia.org/resource/Max_Planck","http://dbpedia.org/resource/Gustav_Bergmann"
"http://dbpedia.org/resource/Morris_Janowitz","http://dbpedia.org/resource/Harold_Lasswell","http://dbpedia.org/resource/John_Allen_Williams"
"http://dbpedia.org/resource/Morris_Janowitz","http://dbpedia.org/resource/John_Dewey","http://dbpedia.org/resource/John_Allen_Williams"
"http://dbpedia.org/resource/Morris_Janowitz","http://dbpedia.org/resource/Sidney_Hook","http://dbpedia.org/resource/John_Allen_Williams"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Ernest_Nagel"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Ernest_Nagel"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/Hugo_Münsterberg","http://dbpedia.org/resource/Ernest_Nagel"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Sidney_Hook"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Sidney_Hook"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://dbpedia.org/resource/Hugo_Münsterberg","http://dbpedia.org/resource/Sidney_Hook"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Louis_O._Kelso","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Nikolai_Berdyaev","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/John_Stuart_Mill","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Jacques_Maritain","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/John_Deely"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Louis_O._Kelso","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Nikolai_Berdyaev","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/John_Stuart_Mill","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Jacques_Maritain","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mortimer_J._Adler","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Peter_Kreeft"
"http://dbpedia.org/resource/Mou_Zongsan","http://dbpedia.org/resource/Confucius","http://dbpedia.org/resource/Liu_Shu-hsien"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Ali_Hujwiri","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Bismil_Azimabadi","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Abd_al-Karim_al-Jili","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Syed_Mir_Hassan","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Dante_Alighieri","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Rumi","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Friedrich_Nietzsche","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Jami","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Thomas_Walker_Arnold","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Vladimir_Lenin","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Ibn_Arabi","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Mir_Sayyid_Ali_Hamadani","http://dbpedia.org/resource/Muhammad_Ali_Jinnah"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Ali_Hujwiri","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Bismil_Azimabadi","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Abd_al-Karim_al-Jili","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Syed_Mir_Hassan","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Dante_Alighieri","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Rumi","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Friedrich_Nietzsche","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Jami","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Thomas_Walker_Arnold","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Vladimir_Lenin","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Ibn_Arabi","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Mir_Sayyid_Ali_Hamadani","http://dbpedia.org/resource/Muhammad_Asad"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Ali_Hujwiri","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Bismil_Azimabadi","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Abd_al-Karim_al-Jili","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Syed_Mir_Hassan","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Dante_Alighieri","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Rumi","http://dbpedia.org/resource/Muhammad_Ishaq_Madni"
