"Philosopher","Influenced_By"
"http://dbpedia.org/resource/Emil_Lask","http://dbpedia.org/resource/Heinrich_Rickert"
"http://dbpedia.org/resource/Emil_Lask","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Henry_David_Thoreau"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Ralph_Waldo_Emerson"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Nikolay_Chernyshevsky"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Mary_Wollstonecraft"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Oscar_Wilde"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Mikhail_Bakunin"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Peter_Kropotkin"
"http://dbpedia.org/resource/Emma_Goldman","http://dbpedia.org/resource/Johann_Most"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Lev_Shestov"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Jean_Wahl"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Franz_Rosenzweig"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Martin_Buber"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Monsieur_Chouchani"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Maimonides"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Vladimir_Jankélévitch"
"http://dbpedia.org/resource/Emmanuel_Levinas","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Marc_Sangnier"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Charles_Péguy"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Jacques_Chevalier"
"http://dbpedia.org/resource/Emmanuel_Mounier","http://dbpedia.org/resource/Jacques_Maritain"
"http://dbpedia.org/resource/Empedocles","http://dbpedia.org/resource/Pythagoreanism"
"http://dbpedia.org/resource/Empedocles","http://dbpedia.org/resource/Alcmaeon_of_Croton"
"http://dbpedia.org/resource/Empedocles","http://dbpedia.org/resource/Parmenides"
"http://dbpedia.org/resource/Enrique_Dussel","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Enrique_Dussel","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Epictetus","http://dbpedia.org/resource/Gaius_Musonius_Rufus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Jonas"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_North_Whitehead"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_Schütz"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Pre-Socratic_philosophy"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Urs_von_Balthasar"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_de_Lubac"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Eduard_Meyer"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Ludwig_von_Mises"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/John_R._Commons"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Mann"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Jean_Bodin"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Alfred_Weber"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Johann_Jakob_Bachofen"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Raya_Dunayevskaya"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Karl_Korsch"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Meister_Eckhart"
"http://dbpedia.org/resource/Erich_Fromm","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Edith_Stein"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Hans_Urs_von_Balthasar"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Friedrich_Hölderlin"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Karl_Barth"
"http://dbpedia.org/resource/Erich_Przywara","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Ernest_Gellner","http://dbpedia.org/resource/Bronisław_Malinowski"
"http://dbpedia.org/resource/Ernest_Gellner","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Ernest_Gellner","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Ernest_Gellner","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/Nicolas_Malebranche"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/Thomas_Reid"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/David_Strauss"
"http://dbpedia.org/resource/Ernest_Renan","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Ernest_Sosa","http://dbpedia.org/resource/Nicholas_Rescher"
"http://dbpedia.org/resource/Ernest_Sosa","http://dbpedia.org/resource/Roderick_Chisholm"
"http://dbpedia.org/resource/Ernest_Sosa","http://dbpedia.org/resource/Jaegwon_Kim"
"http://dbpedia.org/resource/Ernesto_Laclau","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Heinrich_Rickert"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Jakob_Böhme"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Thomas_Müntzer"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Paracelsus"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Hermann_Cohen"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Ernst_Troeltsch","http://dbpedia.org/resource/Albrecht_Ritschl"
"http://dbpedia.org/resource/Ernst_Troeltsch","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/R._G._Collingwood"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/Harold_H._Joachim"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/G._R._G._Mure"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Errol_Harris","http://dbpedia.org/resource/John_Alexander_Smith"
"http://dbpedia.org/resource/Estanislao_Zuleta","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Estanislao_Zuleta","http://dbpedia.org/resource/Thomas_Mann"
"http://dbpedia.org/resource/Estanislao_Zuleta","http://dbpedia.org/resource/Fernando_González_(writer)"
"http://dbpedia.org/resource/Estanislao_Zuleta","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Evald_Ilyenkov","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Evandro_Agazzi","http://dbpedia.org/resource/Gustavo_Bontadini"
"http://dbpedia.org/resource/Evandro_Agazzi","http://dbpedia.org/resource/Ludovico_Geymonat"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Albert_Camus"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Aleister_Crowley"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Austin_Osman_Spare"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Heinrich_Cornelius_Agrippa"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/C._P._Snow"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Lionel_Snell","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/resource/Albert_and_David_Maysles"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Rudolf_Bultmann"
"http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/William_J._Rapaport","http://dbpedia.org/resource/Héctor-Neri_Castañeda"
"http://dbpedia.org/resource/Karen_Green_(philosopher)","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/Philip_Novak","http://dbpedia.org/resource/Huston_Smith"
"http://dbpedia.org/resource/Onkar_Ghate","http://dbpedia.org/resource/Ayn_Rand"
"http://dbpedia.org/resource/Paolo_Virno","http://dbpedia.org/resource/Gabriel_Tarde"
"http://dbpedia.org/resource/Paolo_Virno","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Muhammad_Din_Fauq","http://dbpedia.org/resource/Muhammad_Iqbal"
"http://dbpedia.org/resource/Muhammad_Din_Fauq","http://dbpedia.org/resource/Daagh_Dehlvi"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Al-Kindi"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Ptolemy"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Porphyry_(philosopher)"
"http://dbpedia.org/resource/Al-Farabi","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Al-Karaji","http://dbpedia.org/resource/Diophantus"
"http://dbpedia.org/resource/Al-Karaji","http://dbpedia.org/resource/Abu_Kamil"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Muʿtazila"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Al-Khalil_ibn_Ahmad_al-Farahidi"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Euclid"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Proclus"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Porphyry_(philosopher)"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Al-Kindi","http://dbpedia.org/resource/John_Philoponus"
"http://dbpedia.org/resource/Alain_Badiou","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Alain_Finkielkraut","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Ernst_Jünger"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Alasdair_MacIntyre"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Louis_Dumont"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Georges_Dumézil"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Georges_Sorel"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Jean_Baudrillard"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Charles_Taylor_(philosopher)"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Julius_Evola"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Martin_Buber"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Vilfredo_Pareto"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/resource/Giorgio_Locchi"
"http://dbpedia.org/resource/Alan_Chalmers","http://dbpedia.org/resource/Imre_Lakatos"
"http://dbpedia.org/resource/Alan_Code","http://dbpedia.org/resource/G._E._L._Owen"
"http://dbpedia.org/resource/Alan_M._Olson","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Alan_M._Olson","http://dbpedia.org/resource/J._N._Findlay"
"http://dbpedia.org/resource/Alan_M._Olson","http://dbpedia.org/resource/Karl_Jaspers"
"http://dbpedia.org/resource/Alan_M._Olson","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Monica_Furlong"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Aldous_Huxley"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Seraphim_Rose"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Gary_Snyder"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Christmas_Humphreys"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/D._T._Suzuki"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Jean_Burden"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Jiddu_Krishnamurti"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Joseph_Campbell"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Ruth_Fuller_Sasaki"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Allen_Ginsberg"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/G._K._Chesterton"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Bankei_Yōtaku"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Chungliang_Al_Huang"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Robert_Anton_Wilson"
"http://dbpedia.org/resource/Alan_Watts","http://dbpedia.org/resource/Haridas_Chaudhuri"
"http://dbpedia.org/resource/Alasdair_Cochrane","http://dbpedia.org/resource/Cécile_Fabre"
"http://dbpedia.org/resource/Alasdair_Cochrane","http://dbpedia.org/resource/Joel_Feinberg"
"http://dbpedia.org/resource/Alasdair_Cochrane","http://dbpedia.org/resource/Joseph_Raz"
"http://dbpedia.org/resource/Alasdair_Cochrane","http://dbpedia.org/resource/Tom_Regan"
"http://dbpedia.org/resource/Alasdair_Cochrane","http://dbpedia.org/resource/Peter_Singer"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/R._G._Collingwood"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Edith_Stein"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Alasdair_MacIntyre","http://dbpedia.org/resource/Ludwig_Wittgenstein"
